Submission id,id,Started at,Reviewed at,Total approvals,Siblings,Age,Sex,female,Ethnicity,Countryofbirth,Country of residence,Nationality,Language,Student status,Employment status,session,IPAddress,Duration,Treatment,control,t1,t2,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,Q6 Comp,Action1,blue,Advice1,timer action 1_First Click,timer action 1_Last Click,pagetimerSH,timer action 1_Click Count,Dnorm1,Snorm1,Comp2,Action2,Advice2,Timer action 2 _First Click,Timer action 2 _Last Click,pagetimerPGG,Timer action 2 _Click Count,DNorm2,SNorm2,Comp3,Action3,Advice3,Timer action 3 _First Click,Timer action 3 _Last Click,pagetimerDic,Timer action 3 _Click Count,DNorm3,SNorm3,Lotteries,risktolerance,wealth,poor,lowerincome,describe kinship ,sibling ,hassibling,Kin,closeness,Service,kin2,close2
6459766859ab57af213c8ef5,5e4834c1a1b388000a6b771d,2023-05-08T22:23:51.593000Z,2023-05-09T00:31:38.260000,247,Yes,47,Female,1,White,United States,United States,United States,English,No,Other,5,174.198.194.19,886,c,1,0,0,R_1f88V5u1vsp115x,40.7066,-74.2027,EN,50 tokens,Blue,1,"Pick blue.  Blue guarantees payout.  Yellow is risky, just pick blue.",2.715,28.666,101.308,2,Blue,Blue,100 Tokens,50,Contribute 50 tokens to the public fund.  You'll get your money back.,6.464,23.701,102.696,2,50,100,80 tokens,50,"If you want to be fair, donate 50 tokens for equal pay.  If you want to be charitable, donate more than 50 tokens.  If you want more for yourself, donate less than 50.",13.705,18.19,110.556,2,50,50,"Gamble 1: Event A, Payoff: 10 tokens; Event B, Payoff: 10 tokens",1,not well off,0,1,Relationship to others based on common interests.,Yes,1,"I have both, brother(s) and sister(s)",7,No,,
645976ab7930037033eb5f08,5e9d6ac472afd401d2f939dc,2023-05-08T22:24:48.639000Z,2023-05-09T00:31:40.252000,118,Yes,23,Female,1,White,United States,United States,United States,English,No,Full-Time,5,173.21.194.49,358,c,1,0,0,R_WBezQgXmv8ziQOR,39.4796,-88.3755,EN,50 tokens,Blue,1,"I'm hoping that my counterpart is smart and trusts me, so I'm choosing the possibility of higher payout.",2.415,29.976,33.821,3,Blue,Blue,100 Tokens,100,"Again, I'm trusting that my partner is smart and will choose the option that leads to the highest payout for us both.",4.421,6.009,25.066,2,100,100,80 tokens,50,It just seems fair to me to split the cash when the other person has no choice.,6.961,8.235,23.424,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,familial relationship - the quality of being related by family ties,Yes,1,I have a brother/brothers,3,No,,
645975d5bfcd323a17139cfe,603990bc95a5a047b165f662,2023-05-08T22:21:09.368000Z,2023-05-09T00:31:34.797000,239,Yes,22,Female,1,White,United States,United States,United States,English,No,Full-Time,5,100.16.251.233,523,c,1,0,0,R_3IbpLeycFhBpqo5,39.0715,-76.6963,EN,50 tokens,Blue,1,Choosing blue is the best strategy to maximum the amount of reward. Everyone benefits by picking only blue. Picking yellow is limiting your reward for participation.,1.499,5.353,96.2,2,Blue,Blue,125 Tokens,50,Contributing half of your tokens to the public fund seems to be the best strategy. You hedge against risk by keeping half the tokens while also attempting to increase your reward at the same time.,6.948,8.992,95.907,2,40,50,80 tokens,30,Keep most of the tokens for yourself but not all of them. Granting a small amount of tokens to the other player is fair. Yet by keeping most of them you get the biggest reward.,6.794,9.144,60.559,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Kinship means close, friendly relations between people who are related to each other.",Yes,1,"I have both, brother(s) and sister(s)",5,No,,
64598dda8aa13327b28f0512,60fd8920ba73375685705aee,2023-05-09T00:04:05.914000Z,2023-05-09T01:50:58.574000,1648,Yes,21,Female,1,Other,Mexico,Mexico,Mexico,Spanish,No,Part-Time,4,201.141.119.226,688,c,1,0,0,R_1DJ4t1r2Gauaezo,19.4326,-99.1332,EN,50 tokens,Blue,1,Both you and them want the most out of this so maybe choose blue.,3.51,14.313,68.313,2,Blue,Blue,50 Tokens,50,50% is a good middle ground so you don't waste everything just incase.,7.757,46.448,77.771,3,50,50,80 tokens,20,Being generous is never a bad thing so give them a little bit so that they too get a little of what you get.,6.398,74.039,74.691,6,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,A type of family relationship that can also be felt when another outside the family can feel if they are close enough.,Yes,1,I have a brother/brothers,8,No,,
64597760d9335e24a84054a6,61033eba81c29e606045a4bd,2023-05-08T22:27:48.271000Z,2023-05-09T00:31:46.473000,54,Yes,20,Female,1,White,Portugal,Portugal,Portugal,Portuguese,Yes,Unemployed (and job seeking),4,85.245.187.26,863,c,1,0,0,R_3fAvIDIz1vQehB3,38.6306,-9.111,PT,50 tokens,Blue,1,"There are two players, and each of them has to make an individual decision between 2 colore: yellow or blue. If both players decide on yellow, each player is awarded a reward of 50 tokens (each token corresponding to 0,01$ in bonus). If both players chose blue they are awarded 100 tokens each. If the players choose different colors, no bonus will be given.",2.059,118.048,161.486,12,Blue,none,125 Tokens,68,there are two players and each one begins the interaction with 100 tokens. each player has to decide the amount they wish to donate to a community fund from their individual amount of tokens. the total amount of tokens in the community fund will increase by 50% and then be split equally between the players. the final amount of tokens awarded corresponds to the sum of the tokens not donated and half of the community fund.,3.881,150.916,151.942,9,51,64,80 tokens,50,"this interactions has two roles: A and B. each of the two player has a different role and there is a shared endowment of 100 tokens. the player with the role A will decide how the endowment is split between the players while role B ""observes"". if role A decides to give 40 tokens to role B, it will be awarded with 60 tokens in this interaction.",2.978,51.593,170.787,13,31,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,How close I am to someone,Yes,1,"I have both, brother(s) and sister(s)",3,No,,
6459759421e777363c8f0556,61171a54a45f9ffc236675db,2023-05-08T22:20:04.743000Z,2023-05-09T00:31:33.460000,147,Yes,20,Female,1,White,Portugal,Portugal,Portugal,Portuguese,No,Unemployed (and job seeking),4,94.62.93.129,870,c,1,0,0,R_2rO6W50BZ0G0UBy,38.6821,-9.162,EN,50 tokens,Blue,1,"Both choosing blue is the best option as it benefits both participants, as it gives the most amount of tokens for both",64.955,87.184,126.753,4,Blue,Blue,125 Tokens,100,Contributing the max amount of tokens will give you more profit because your return is directly dependent on your share of the public fund,33.76,34.646,93.238,2,50,100,80 tokens,50,"Because the person in Role B does not have any decision power, the person in Role A should not be greedy. Go for half, both benefit the same",7.133,61.401,100.54,5,25,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Being fair, nice and sympathetic for other people and their situations",Yes,1,I have a brother/brothers,7,No,,
6459763b655bcb77b1c95e4d,614bba32907201e9aa251b83,2023-05-08T22:22:54.104000Z,2023-05-09T00:31:36.805000,183,Yes,25,Female,1,White,United States,United States,United States,English,No,Full-Time,5,173.168.104.128,623,c,1,0,0,R_eex5WNvJ0WpCESJ,28.4797,-82.5562,EN,50 tokens,Blue,1,If you choose yellow you get 50 tokens no matter what. If either of us chooses blue you get a bonus 100. If we  choose blue when the other chooses yellow you get zero. If you pick yellow you get the 50 minimum guarantee. .,1.682,174.018,174.405,23,Blue,Blue,100 Tokens,50,I would choose 50. That way everyone gets the best chance of getting anything or extra ,3.777,60.789,61.199,10,50,50,80 tokens,20,"Allocate 20 tokens, that seems to make the most sense to me as far as that goes",4.379,24.076,24.503,3,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,Not sure. Closeness to someone,Yes,1,I have a brother/brothers,0,No,,
64598f3decafbfab7d9c1531,614f23fabc0fcaa3cdfb9e05,2023-05-09T00:09:49.747000Z,2023-05-09T01:50:59.445000,3146,Yes,47,Female,1,Other,India,Germany,India,English,No,Unemployed (and job seeking),4,188.111.47.170,582,c,1,0,0,R_3Icmcvy1foQR3VG,51.7847,6.14,EN,50 tokens,Blue,1,"always go for the strategy where both win. since the rules of the games are set, and both players know they can win more if both opt for the blue, this is most likely going to the scenario",4.61,34.6,102.175,3,Blue,Blue,50 Tokens,19,"i think in this case, the pick is going to be more random, as the rules of the game is more complicated and also involves losing money",3.694,11.24,52.668,3,40,100,80 tokens,10,"since here it involves both losing money, but also need to consider not getting completely greedy, a small amount may be shared with role b",7.392,8.172,61.092,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"people close to me, mainly family, but very rarely friends",Yes,1,"I have both, brother(s) and sister(s)",9,No,,
64597f9ab50991cf27405479,615b1496a4b98fd09e865473,2023-05-08T23:02:50.706000Z,2023-05-09T00:31:47.759000,152,Yes,24,Female,1,Black,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking),4,105.184.174.35,706,c,1,0,0,R_1JJ7tBvnMBPKsda,-25.8775,28.168,EN,100 tokens,Blue,1,just choose blue because you will both stand to benefit more. Its better to consider the other person than being selfish and getting a guaranteed amount.,7.534,74.19,136.497,4,Yellow,Blue,100 Tokens,50,it is better to give than it is to receive. being selfless is more beneficial than being selfish.,6.34,11.55,52.922,3,40,50,20 tokens,20,look out for yourself if you have the opportunity to because that is what the other person will do,11.65,13.658,44.503,2,20,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,it means family,Yes,1,"I have both, brother(s) and sister(s)",7,No,,
64598ac187c0c14151c2d4f0,63b6cf1609c12f37f2cf0371,2023-05-08T23:50:30.398000Z,2023-05-09T01:50:56.499000,652,Yes,27,Female,1,Black,United States,United States,United States,English,No,Full-Time,2,172.58.248.181,289,c,1,0,0,R_wRSU9r3V4CAUKeB,37.751,-97.822,EN,50 tokens,Blue,1,Think about what the other player would pick. Then choose a color opposite from that.,2.703,50.615,60.916,6,Yellow,Blue,100 Tokens,40,Think carefully and assess the situation before choosing. Pick the opposite of what you chose last question.,3.283,35.218,62.119,4,30,84,20 tokens,31,Shhdkaudbabfosushabjfiduahnroaudhwnfoushsbbfbrbrjifudhvabebrbwjksifbsb,2.96,35.744,48.441,6,69,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,Relating to,Yes,1,I have a sister/sisters,0,No,,
645975775add19b7d801555f,5bfb7a8b3db90d0001f559a8,2023-05-08T22:19:40.418000Z,2023-05-09T00:31:33.118000,89,Yes,35,Female,1,Black,South Africa,South Africa,South Africa,English,No,Part-Time,4,102.249.3.207,802,c,1,0,0,R_W6C6P220duiT6uZ,-29.8556,31.0449,EN,0 tokens,Blue,1,The first interaction I pick blue and you pick yellow at the second one I will pick Yellow so we both get what we want at the end,2.98,71.209,72.46,4,Yellow,Blue,50 Tokens,10,Do not donate anything back into the public fund because no one ever does,4.791,77.524,79.207,11,30,50,80 tokens,10,Something is always better than nothing in the end the long term all ways think about that,2.697,38.159,52.39,9,40,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,relationship that is deeper than friends,Yes,1,"I have both, brother(s) and sister(s)",0,No,,
64598145b50991cf274054c9,5ff00803baa7c43c33194f78,2023-05-08T23:10:02.292000Z,2023-05-09T01:50:51.916000,443,Yes,45,Female,1,Black,Swaziland,South Africa,Swaziland,English,No,Unemployed (and job seeking),4,197.184.183.100,643,c,1,0,0,R_vZCjiiQuS0xxKGl,-26.3811,27.8376,EN,50 tokens,Blue,1,Just go with your gut feeling and hope that your gut goes with that of your partner.,4.739,32.528,64.701,4,Blue,none,100 Tokens,50,This had to do with sharing and how in your general life you would share or give to others. Give what comes from your heart without thinking of the reward you might get.,9.732,22.124,91.661,4,50,100,80 tokens,50,We live to share so I suggest give willingly so that when roles are reversed you can be given ,8.925,12.846,58.194,3,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,I don’t know it.,Yes,1,"I have both, brother(s) and sister(s)",3,No,,
6459762466ca592f14bfb9fb,5ffdc8a498569434d22c4397,2023-05-08T22:22:28.815000Z,2023-05-09T00:31:35.990000,163,Yes,25,Female,1,White,United States,United States,United States,English,Yes,Other,5,68.230.24.133,472,c,1,0,0,R_3qJ4jySYQiJgVXX,32.2503,-110.945,EN,50 tokens,Blue,1,"Upon reading the instructions, most would want to choose Blue out the gate since you get more tokens, which makes it more likely both participants are going to want to choose Blue.",4.162,5.904,41.23,3,Blue,none,100 Tokens,30,"I would assume you'd want to have more tokens for yourself at the end of the contribution, but would still want to contribute a fair amount, so anything from 25-50 would be a good range.",7.959,55.407,55.702,3,50,50,80 tokens,50,"Both of you  receive an equal amount of tokens, which makes it the more moral choice.",4.403,6.122,30.26,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"Kinship means family. People that you have a bond with, whether by blood or by friendship.",Yes,1,I have a sister/sisters,8,No,,
645989bb08176c45c3a37e34,60430fc782b5752a7ae8d797,2023-05-08T23:46:16.222000Z,2023-05-09T01:50:55.623000,2635,Yes,41,Female,1,White,Japan,United States,United States,English,No,Part-Time,5,73.162.238.49,516,c,1,0,0,R_URwAJu0uZJRxt0B,38.4361,-122.6718,EN,50 tokens,Blue,1,If all players pick blue every time and you will get a 100 token payout.,2.022,41.049,44.293,4,Blue,Yellow,125 Tokens,50,"I think 50 is a good number to contribute, because you are guaranteed to have 50 tokens in the end.",16.276,51,57.543,3,50,50,80 tokens,40,"I think it's nice if both players win equally, but something is better than nothing.",14.6,51.738,52.857,4,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,"I'm not totally sure, but I'm thinking family, or friendship. Like, caring for others.",Yes,1,I have a sister/sisters,3,No,,
64597675ce546bdcb63c8f2e,60d0d11f7c91e65cfd726629,2023-05-08T22:23:49.041000Z,2023-05-09T00:31:39.099000,220,Yes,23,Female,1,Other,Mexico,United States,United States,English,No,Part-Time,5,174.86.243.65,944,c,1,0,0,R_RD1KGW2nTfTVllf,38.6154,-90.2159,EN,50 tokens,Blue,1,"If both people are being genuine and caring, both players would choose blue. So I would just stick to that and hope that it's a high chance they will do the same thing back for you",2.302,65.105,135.321,6,Blue,Blue,100 Tokens,100,I think contributing al tokens is the fair thing to do if both parties want to split the fund equally and fairly. I trust that the other player will also do the same,7.645,31.912,120.748,3,100,100,80 tokens,50,I believe in being fair and trusting that my fellow human will also want whats best for both of us so the best option would be to split it 50/50 and allocate half the tokens,11.653,18.665,60.868,2,50,50,"Gamble 2: Event A, Payoff: 18 tokens; Event B, Payoff: 6 tokens",2,not well off,0,1,a bonding of certain characteristics or like minded personality traits,Yes,1,"I have both, brother(s) and sister(s)",9,No,,
6459766fc5f655c01845afd3,613b8c9719c838f7c5e7297c,2023-05-08T22:23:43.218000Z,2023-05-09T00:31:38.787000,220,Yes,22,Female,1,Black,United States,United States,United States,English,No,Part-Time,5,70.189.62.79,415,c,1,0,0,R_26fpS0ogHPnxgwR,30.4496,-91.1922,EN,50 tokens,Blue,1,I feel as though you kind of just have to go with your gut. Chances are 50/50 as its like heads or tails. All in all to say just try your best and have a little fun.,1.92,80.356,80.846,4,Yellow,Blue,100 Tokens,43,I would say to a future player it does not matter how much you give. It's sometimes whats in the heart that counts.,5.342,58.2,58.656,5,40,73,80 tokens,30,I would say to make an educated guess. Sometimes you also have to go with your gut though. It doesn't matter if you are right or wrong you're still getting something.,10.242,79.152,79.608,4,66,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,It means an connection to someone that you can relate to it doesn't necessarily have to be by blood.,Yes,1,I have a brother/brothers,6,No,,
6459758ffc122c51758e4c6b,6147c21c933739516362d0ee,2023-05-08T22:22:37.219000Z,2023-05-09T00:31:33.292000,85,Yes,32,Female,1,White,Portugal,Portugal,Portugal,Portuguese,No,Other,4,85.247.125.17,693,c,1,0,0,R_3Gv1Hd1F1OWPGTo,38.5661,-7.8932,PT,50 tokens,Blue,1,"a melhor forma de qualquer um granhar é no azul, logo em teoria todos iriam para o azul, só iriam para o amarelo caso quisessem que o outro perca",2.3,25.285,61.478,3,Blue,Blue,125 Tokens,100,"se contribuirem todos com o maximo é a forma de maximizar o lucro, claro que existe o risco da outra pessoa ser idiota e querer penalizar o outro ou então apenas não saber fazer contas",5.103,9.024,68.343,2,50,100,80 tokens,50,"é a forma de ficarem os dois iguais, mas a maioria das pessoas vai ficar com os tokens",6.003,21.779,35.861,3,0,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,é ser familiar,Yes,1,I have a sister/sisters,10,No,,
64599833d9e4cd6c7897d29c,63df1d550a6028079e564d7e,2023-05-09T00:47:51.855000Z,2023-05-09T01:51:26.386000,652,No,53,Female,1,Black,United States,United Kingdom,United Kingdom,English,No,Full-Time,4,92.40.216.154,1343,c,1,0,0,R_3QKLSF4ToBo6udU,51.5095,-0.0955,EN,50 tokens,Blue,1,"If you choose Blue ueach of the player will receive 100 token, this is better than to choose Yellow where both players will receive 50 tokens each.",40.952,59.72,200.843,2,Blue,Blue,100 Tokens,51,"I beleive 5o tokens is the correct amount to contribute., Any thing more than this will not be justified ",10.65,77.837,124.812,4,50,50,80 tokens,40,In the spiriti of fairness i have allocated 40 token to Role B and also put myself a bit higher a the leader of the pack.,25.228,39.9,153.119,2,30,50,"Gamble 3 Event A, Payoff: 26 tokens ; Event B, Payoff: 2 tokens",3,not well off,0,1,It simply means relations ,Yes,1,"I have both, brother(s) and sister(s)",9,No,,
